"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","259","Test delete advertisement v2 with incorrect id","tests.advertisements","Sun Mar 22 20:12:24 UTC 2026","passed","Sun Mar 22 20:12:25 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
"","345","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:19 UTC 2026","skipped","Sun Mar 22 20:12:19 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","257","Test get statistic v2","tests.advertisements","Sun Mar 22 20:12:33 UTC 2026","passed","Sun Mar 22 20:12:33 UTC 2026","TestStatisticsV2","test_statistics","",""
"","1336","Test create, get all advertisements and delete advertisement v1","tests.advertisements","Sun Mar 22 20:12:30 UTC 2026","passed","Sun Mar 22 20:12:32 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","836","Test create advertisement v1 with zero price","tests.advertisements","Sun Mar 22 20:12:23 UTC 2026","skipped","Sun Mar 22 20:12:23 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","266","Test get advertisements v1","tests.advertisements","Sun Mar 22 20:12:30 UTC 2026","passed","Sun Mar 22 20:12:30 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","257","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 20:13:12 UTC 2026","passed","Sun Mar 22 20:13:13 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","257","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 20:12:22 UTC 2026","skipped","Sun Mar 22 20:12:23 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","1166","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:13 UTC 2026","skipped","Sun Mar 22 20:12:14 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","255","Test get non exist statistic v2","tests.advertisements","Sun Mar 22 20:12:34 UTC 2026","passed","Sun Mar 22 20:12:34 UTC 2026","TestStatisticsV2","test_statistics","",""
"","5144","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:13 UTC 2026","skipped","Sun Mar 22 20:12:18 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","909","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:19 UTC 2026","skipped","Sun Mar 22 20:12:20 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","257","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:18 UTC 2026","skipped","Sun Mar 22 20:12:19 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","837","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:19 UTC 2026","skipped","Sun Mar 22 20:12:20 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","255","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 20:12:22 UTC 2026","skipped","Sun Mar 22 20:12:22 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","469","Test delete advertisement v2","tests.advertisements","Sun Mar 22 20:12:31 UTC 2026","passed","Sun Mar 22 20:12:32 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","260","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 20:12:21 UTC 2026","skipped","Sun Mar 22 20:12:22 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","254","Test create advertisement v1 with zero statistics fields","tests.advertisements","Sun Mar 22 20:12:24 UTC 2026","skipped","Sun Mar 22 20:12:24 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","252","Test create advertisement v1 with very long name","tests.advertisements","Sun Mar 22 20:12:23 UTC 2026","skipped","Sun Mar 22 20:12:24 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
