"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","211","Test get non exist advertisement v1","tests.advertisements","Tue Mar 24 18:19:12 UTC 2026","passed","Tue Mar 24 18:19:13 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","593","Test idempotence delete advertisement v2","tests.advertisements","Tue Mar 24 18:19:19 UTC 2026","passed","Tue Mar 24 18:19:20 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","278","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:19:00 UTC 2026","skipped","Tue Mar 24 18:19:01 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","764","Test delete not exist advertisement v2","tests.advertisements","Tue Mar 24 18:19:13 UTC 2026","skipped","Tue Mar 24 18:19:14 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
"","1166","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Tue Mar 24 18:19:14 UTC 2026","passed","Tue Mar 24 18:19:15 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","294","Test create advertisement v1 with negative int fields","tests.advertisements","Tue Mar 24 18:19:12 UTC 2026","skipped","Tue Mar 24 18:19:12 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","412","Test delete advertisement v2","tests.advertisements","Tue Mar 24 18:19:16 UTC 2026","passed","Tue Mar 24 18:19:16 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","215","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:19:06 UTC 2026","skipped","Tue Mar 24 18:19:06 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","401","Test idempotence get advertisement v1","tests.advertisements","Tue Mar 24 18:19:14 UTC 2026","passed","Tue Mar 24 18:19:15 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","3829","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:19:07 UTC 2026","skipped","Tue Mar 24 18:19:11 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
