"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","144","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:02:44 UTC 2026","skipped","Tue Mar 24 18:02:44 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","144","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:02:44 UTC 2026","skipped","Tue Mar 24 18:02:44 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","438","Test create, get and delete advertisement v1","tests.advertisements","Tue Mar 24 18:02:48 UTC 2026","passed","Tue Mar 24 18:02:48 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","285","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:02:42 UTC 2026","skipped","Tue Mar 24 18:02:42 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","258","Test create advertisement v1 with negative int fields","tests.advertisements","Tue Mar 24 18:02:45 UTC 2026","skipped","Tue Mar 24 18:02:45 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","352","Test get statistic v1 after delete advertisement","tests.advertisements","Tue Mar 24 18:02:49 UTC 2026","skipped","Tue Mar 24 18:02:50 UTC 2026","TestStatisticsV1","test_statistics","",""
"","532","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:02:43 UTC 2026","skipped","Tue Mar 24 18:02:44 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","323","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:02:41 UTC 2026","passed","Tue Mar 24 18:02:41 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","266","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:02:42 UTC 2026","skipped","Tue Mar 24 18:02:42 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","144","Test get statistic v2","tests.advertisements","Tue Mar 24 18:02:50 UTC 2026","passed","Tue Mar 24 18:02:50 UTC 2026","TestStatisticsV2","test_statistics","",""
"","744","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:02:42 UTC 2026","passed","Tue Mar 24 18:02:43 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","527","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:02:45 UTC 2026","skipped","Tue Mar 24 18:02:45 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","534","Test create advertisement v1 with very long name","tests.advertisements","Tue Mar 24 18:02:45 UTC 2026","skipped","Tue Mar 24 18:02:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","540","Test get non exist statistic v2","tests.advertisements","Tue Mar 24 18:02:50 UTC 2026","passed","Tue Mar 24 18:02:51 UTC 2026","TestStatisticsV2","test_statistics","",""
