"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141","Test get statistic v2 with incorrect advertisement_id","tests.advertisements","Tue Mar 24 18:12:45 UTC 2026","skipped","Tue Mar 24 18:12:45 UTC 2026","TestStatisticsV2","test_statistics","",""
"","673","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:40 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","573","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:12:35 UTC 2026","passed","Tue Mar 24 18:12:35 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","160","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","269","Test create advertisement v1 with zero statistics fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:40 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","228","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","passed","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","152","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","568","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:12:35 UTC 2026","skipped","Tue Mar 24 18:12:35 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","188","Test create advertisement v1 with negative int fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","181","Test create advertisement v1 with very long name","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","583","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:12:35 UTC 2026","skipped","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","631","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:40 UTC 2026","skipped","Tue Mar 24 18:12:40 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","164","Test get statistic v2","tests.advertisements","Tue Mar 24 18:12:45 UTC 2026","passed","Tue Mar 24 18:12:45 UTC 2026","TestStatisticsV2","test_statistics","",""
"","763","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","568","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","152","Test get non exist statistic v1","tests.advertisements","Tue Mar 24 18:12:44 UTC 2026","passed","Tue Mar 24 18:12:44 UTC 2026","TestStatisticsV1","test_statistics","",""
"","166","Test get advertisements v1 with non exist seller id","tests.advertisements","Tue Mar 24 18:12:41 UTC 2026","passed","Tue Mar 24 18:12:41 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","161","Test create advertisement v1 with negative int fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","286","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","146","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","531","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","615","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","470","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Tue Mar 24 18:12:41 UTC 2026","passed","Tue Mar 24 18:12:42 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","207","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","449","Test create, get all advertisements and delete advertisement v1","tests.advertisements","Tue Mar 24 18:12:43 UTC 2026","passed","Tue Mar 24 18:12:43 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","794","Test delete not exist advertisement v2","tests.advertisements","Tue Mar 24 18:12:40 UTC 2026","skipped","Tue Mar 24 18:12:41 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
"","200","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","642","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Tue Mar 24 18:12:41 UTC 2026","passed","Tue Mar 24 18:12:42 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","153","Test create advertisement v1 with zero price","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","197","Test create advertisement v1 with zero statistics fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:40 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","150","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","824","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Tue Mar 24 18:12:41 UTC 2026","passed","Tue Mar 24 18:12:42 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","831","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Tue Mar 24 18:12:41 UTC 2026","passed","Tue Mar 24 18:12:42 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","208","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","437","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Tue Mar 24 18:12:41 UTC 2026","passed","Tue Mar 24 18:12:41 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","607","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","535","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","skipped","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","562","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","564","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","817","Test create, get and delete advertisement v1","tests.advertisements","Tue Mar 24 18:12:42 UTC 2026","passed","Tue Mar 24 18:12:43 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","622","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","150","Test get non exist statistic v2","tests.advertisements","Tue Mar 24 18:12:45 UTC 2026","passed","Tue Mar 24 18:12:45 UTC 2026","TestStatisticsV2","test_statistics","",""
"","229","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","629","Test create advertisement v1 with empty fields","tests.advertisements","Tue Mar 24 18:12:35 UTC 2026","skipped","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","219","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","skipped","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","616","Test get advertisement v1 with incorrect id","tests.advertisements","Tue Mar 24 18:12:40 UTC 2026","passed","Tue Mar 24 18:12:41 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","562","Test create advertisement v1 with negative int fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","166","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","passed","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","531","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","157","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","200","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:39 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","232","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","passed","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","173","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:35 UTC 2026","skipped","Tue Mar 24 18:12:35 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","561","Test create advertisement v1 with null fields","tests.advertisements","Tue Mar 24 18:12:35 UTC 2026","passed","Tue Mar 24 18:12:35 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","218","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:36 UTC 2026","skipped","Tue Mar 24 18:12:36 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","581","Test create advertisement v1 with negative int fields","tests.advertisements","Tue Mar 24 18:12:39 UTC 2026","skipped","Tue Mar 24 18:12:40 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","145","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","308","Test get statistic v2 after delete advertisement","tests.advertisements","Tue Mar 24 18:12:45 UTC 2026","skipped","Tue Mar 24 18:12:45 UTC 2026","TestStatisticsV2","test_statistics","",""
"","306","Test get statistic v1 after delete advertisement","tests.advertisements","Tue Mar 24 18:12:45 UTC 2026","skipped","Tue Mar 24 18:12:45 UTC 2026","TestStatisticsV1","test_statistics","",""
"","441","Test idempotence delete advertisement v2","tests.advertisements","Tue Mar 24 18:12:44 UTC 2026","passed","Tue Mar 24 18:12:45 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","178","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:37 UTC 2026","skipped","Tue Mar 24 18:12:37 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","169","Test create advertisement v1 with incorrect fields","tests.advertisements","Tue Mar 24 18:12:38 UTC 2026","skipped","Tue Mar 24 18:12:38 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
