"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","196","Test get statistic v2","tests.advertisements","Sun Mar 22 18:52:59 UTC 2026","passed","Sun Mar 22 18:52:59 UTC 2026","TestStatisticsV2","test_statistics","",""
"","193","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:53 UTC 2026","skipped","Sun Mar 22 18:52:53 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","584","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","761","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:49 UTC 2026","skipped","Sun Mar 22 18:52:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","200","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","skipped","Sun Mar 22 18:52:54 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","168","Test get advertisement v1","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","passed","Sun Mar 22 18:52:55 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","775","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 18:52:48 UTC 2026","passed","Sun Mar 22 18:52:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","200","Test get statistic v1 with incorrect advertisement_id","tests.advertisements","Sun Mar 22 18:52:58 UTC 2026","passed","Sun Mar 22 18:52:58 UTC 2026","TestStatisticsV1","test_statistics","",""
"","198","Test get statistic v2 with incorrect advertisement_id","tests.advertisements","Sun Mar 22 18:52:59 UTC 2026","skipped","Sun Mar 22 18:52:59 UTC 2026","TestStatisticsV2","test_statistics","",""
"","212","Test get advertisements v1","tests.advertisements","Sun Mar 22 18:52:56 UTC 2026","passed","Sun Mar 22 18:52:56 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","771","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 18:52:48 UTC 2026","skipped","Sun Mar 22 18:52:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","803","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:53 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","371","Test idempotence get statistic v2","tests.advertisements","Sun Mar 22 18:52:59 UTC 2026","passed","Sun Mar 22 18:52:59 UTC 2026","TestStatisticsV2","test_statistics","",""
"","642","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 18:52:50 UTC 2026","skipped","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","629","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","584","Test get non exist statistic v2","tests.advertisements","Sun Mar 22 18:52:59 UTC 2026","passed","Sun Mar 22 18:53:00 UTC 2026","TestStatisticsV2","test_statistics","",""
"","610","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","skipped","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","568","Test create advertisement v1","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","passed","Sun Mar 22 18:52:55 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","219","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","skipped","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","293","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","577","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 18:52:49 UTC 2026","skipped","Sun Mar 22 18:52:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","200","Test get advertisement v1 with incorrect id","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","passed","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","242","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:53 UTC 2026","skipped","Sun Mar 22 18:52:53 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","588","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:53 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","210","Test get non exist statistic v1","tests.advertisements","Sun Mar 22 18:52:58 UTC 2026","passed","Sun Mar 22 18:52:58 UTC 2026","TestStatisticsV1","test_statistics","",""
"","597","Test get advertisements v1 with non exist seller id","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","passed","Sun Mar 22 18:52:56 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","329","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:53 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","783","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:48 UTC 2026","skipped","Sun Mar 22 18:52:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","369","Test delete advertisement v2","tests.advertisements","Sun Mar 22 18:52:58 UTC 2026","passed","Sun Mar 22 18:52:58 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","192","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","764","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","passed","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","207","Test delete advertisement v2 with incorrect id","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","passed","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
"","204","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","skipped","Sun Mar 22 18:52:54 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","421","Test idempotence get advertisements v1","tests.advertisements","Sun Mar 22 18:52:56 UTC 2026","passed","Sun Mar 22 18:52:57 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","622","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","243","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","203","Test get non exist advertisement v1","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","passed","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","802","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:53 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","385","Test get statistic v1 after delete advertisement","tests.advertisements","Sun Mar 22 18:52:59 UTC 2026","skipped","Sun Mar 22 18:52:59 UTC 2026","TestStatisticsV1","test_statistics","",""
"","419","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:53 UTC 2026","skipped","Sun Mar 22 18:52:54 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","236","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","skipped","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","195","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","424","Test get statistic v2 after delete advertisement","tests.advertisements","Sun Mar 22 18:52:59 UTC 2026","skipped","Sun Mar 22 18:52:59 UTC 2026","TestStatisticsV2","test_statistics","",""
"","642","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 18:52:50 UTC 2026","skipped","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","340","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:52 UTC 2026","skipped","Sun Mar 22 18:52:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","601","Test get statistic v1","tests.advertisements","Sun Mar 22 18:52:57 UTC 2026","passed","Sun Mar 22 18:52:58 UTC 2026","TestStatisticsV1","test_statistics","",""
"","201","Test delete not exist advertisement v2","tests.advertisements","Sun Mar 22 18:52:55 UTC 2026","skipped","Sun Mar 22 18:52:55 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
"","615","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","skipped","Sun Mar 22 18:52:54 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","509","Test idempotence delete advertisement v2","tests.advertisements","Sun Mar 22 18:52:58 UTC 2026","passed","Sun Mar 22 18:52:59 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","197","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:54 UTC 2026","skipped","Sun Mar 22 18:52:54 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","199","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","726","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","687","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 18:52:51 UTC 2026","skipped","Sun Mar 22 18:52:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
