"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","940","Test idempotence delete advertisement v2","tests.advertisements","Sun Mar 22 19:48:55 UTC 2026","passed","Sun Mar 22 19:48:56 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","729","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 19:48:44 UTC 2026","skipped","Sun Mar 22 19:48:45 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","740","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:44 UTC 2026","skipped","Sun Mar 22 19:48:45 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","461","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","skipped","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","409","Test get advertisements v1 with non exist seller id","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","passed","Sun Mar 22 19:48:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","526","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","1281","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Sun Mar 22 19:48:53 UTC 2026","passed","Sun Mar 22 19:48:54 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","145","Test get advertisement v1","tests.advertisements","Sun Mar 22 19:48:53 UTC 2026","passed","Sun Mar 22 19:48:53 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","613","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:45 UTC 2026","skipped","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","149","Test get advertisements v1 with incorrect seller id","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","passed","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","268","Test idempotence get advertisement v1","tests.advertisements","Sun Mar 22 19:48:53 UTC 2026","passed","Sun Mar 22 19:48:54 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","172","Test get non exist statistic v2","tests.advertisements","Sun Mar 22 19:48:57 UTC 2026","passed","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV2","test_statistics","",""
"","272","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","670","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","passed","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","259","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","skipped","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","144","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","456","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","743","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 19:48:44 UTC 2026","passed","Sun Mar 22 19:48:45 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","660","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 19:48:45 UTC 2026","skipped","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","473","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Sun Mar 22 19:48:52 UTC 2026","passed","Sun Mar 22 19:48:53 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","151","Test get statistic v2","tests.advertisements","Sun Mar 22 19:48:57 UTC 2026","passed","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV2","test_statistics","",""
"","142","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","652","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","skipped","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","142","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","1005","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Sun Mar 22 19:48:52 UTC 2026","passed","Sun Mar 22 19:48:53 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","730","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 19:48:44 UTC 2026","passed","Sun Mar 22 19:48:45 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","292","Test idempotence get advertisements v1","tests.advertisements","Sun Mar 22 19:48:55 UTC 2026","passed","Sun Mar 22 19:48:55 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","657","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","643","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 19:48:45 UTC 2026","passed","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","150","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","579","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","skipped","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","866","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","620","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","skipped","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","737","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","passed","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","159","Test get statistic v1 with incorrect advertisement_id","tests.advertisements","Sun Mar 22 19:48:56 UTC 2026","passed","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV1","test_statistics","",""
"","287","Test delete advertisement v2","tests.advertisements","Sun Mar 22 19:48:56 UTC 2026","passed","Sun Mar 22 19:48:56 UTC 2026","TestPositiveAdvertisementsV2","test_positive_advertisements","",""
"","426","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","665","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","376","Test delete advertisement v2 with incorrect id","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","passed","Sun Mar 22 19:48:52 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
"","643","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","passed","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","467","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","320","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","614","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 19:48:45 UTC 2026","skipped","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","555","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","433","Test get statistic v1 after delete advertisement","tests.advertisements","Sun Mar 22 19:48:56 UTC 2026","skipped","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV1","test_statistics","",""
"","148","Test get non exist statistic v1","tests.advertisements","Sun Mar 22 19:48:56 UTC 2026","passed","Sun Mar 22 19:48:56 UTC 2026","TestStatisticsV1","test_statistics","",""
"","807","Test create, get and delete advertisement v1","tests.advertisements","Sun Mar 22 19:48:54 UTC 2026","passed","Sun Mar 22 19:48:55 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","521","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","264","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","skipped","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","431","Test create advertisement v1 with zero statistics fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","144","Test create advertisement v1 with zero price","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","399","Test create advertisement v1 with zero statistics fields","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","skipped","Sun Mar 22 19:48:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","243","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","626","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","798","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","227","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","617","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","skipped","Sun Mar 22 19:48:46 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","155","Test get statistic v1","tests.advertisements","Sun Mar 22 19:48:56 UTC 2026","passed","Sun Mar 22 19:48:56 UTC 2026","TestStatisticsV1","test_statistics","",""
"","162","Test get advertisements v1","tests.advertisements","Sun Mar 22 19:48:54 UTC 2026","passed","Sun Mar 22 19:48:54 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","278","Test idempotence get statistic v2","tests.advertisements","Sun Mar 22 19:48:57 UTC 2026","passed","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV2","test_statistics","",""
"","308","Test idempotence get statistic v1","tests.advertisements","Sun Mar 22 19:48:56 UTC 2026","passed","Sun Mar 22 19:48:56 UTC 2026","TestStatisticsV1","test_statistics","",""
"","347","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","523","Test create advertisement v1 with zero statistics fields","tests.advertisements","Sun Mar 22 19:48:52 UTC 2026","skipped","Sun Mar 22 19:48:52 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","293","Test get statistic v2 after delete advertisement","tests.advertisements","Sun Mar 22 19:48:57 UTC 2026","skipped","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV2","test_statistics","",""
"","674","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","skipped","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","146","Test get statistic v2 with incorrect advertisement_id","tests.advertisements","Sun Mar 22 19:48:57 UTC 2026","skipped","Sun Mar 22 19:48:57 UTC 2026","TestStatisticsV2","test_statistics","",""
"","149","Test get non exist advertisement v1","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","passed","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","155","Test get advertisement v1 with incorrect id","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","passed","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","404","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:48 UTC 2026","skipped","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","892","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Sun Mar 22 19:48:53 UTC 2026","passed","Sun Mar 22 19:48:54 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","652","Test create advertisement v1 with minimal positive int fields","tests.advertisements","Sun Mar 22 19:48:52 UTC 2026","passed","Sun Mar 22 19:48:53 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","279","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","skipped","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","296","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","347","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","145","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:49 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","291","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:46 UTC 2026","skipped","Sun Mar 22 19:48:47 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","761","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:47 UTC 2026","skipped","Sun Mar 22 19:48:48 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","1039","Test create advertisement v1","tests.advertisements","Sun Mar 22 19:48:52 UTC 2026","passed","Sun Mar 22 19:48:53 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","953","Test create, get all advertisements and delete advertisement v1","tests.advertisements","Sun Mar 22 19:48:54 UTC 2026","passed","Sun Mar 22 19:48:55 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","1013","Test create advertisement v1 with very long name","tests.advertisements","Sun Mar 22 19:48:50 UTC 2026","skipped","Sun Mar 22 19:48:51 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","264","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 19:48:49 UTC 2026","skipped","Sun Mar 22 19:48:50 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","791","Test delete not exist advertisement v2","tests.advertisements","Sun Mar 22 19:48:51 UTC 2026","skipped","Sun Mar 22 19:48:52 UTC 2026","TestNegativeAdvertisementsV2","test_negative_advertisements","",""
