"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","545","Test create advertisement v1 with empty fields","tests.advertisements","Sun Mar 22 16:40:13 UTC 2026","skipped","Sun Mar 22 16:40:14 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","595","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:14 UTC 2026","skipped","Sun Mar 22 16:40:15 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","572","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 16:40:16 UTC 2026","skipped","Sun Mar 22 16:40:17 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","939","Test idempotence get advertisements v1","tests.advertisements","Sun Mar 22 16:40:18 UTC 2026","passed","Sun Mar 22 16:40:19 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","147","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:15 UTC 2026","skipped","Sun Mar 22 16:40:15 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","292","Test idempotence get statistic v2","tests.advertisements","Sun Mar 22 16:40:21 UTC 2026","passed","Sun Mar 22 16:40:22 UTC 2026","TestStatisticsV2","test_statistics","",""
"","566","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 16:40:12 UTC 2026","passed","Sun Mar 22 16:40:12 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","465","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:16 UTC 2026","skipped","Sun Mar 22 16:40:16 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","842","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:13 UTC 2026","skipped","Sun Mar 22 16:40:14 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","656","Test create advertisement v1 with null fields","tests.advertisements","Sun Mar 22 16:40:11 UTC 2026","passed","Sun Mar 22 16:40:12 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","158","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:15 UTC 2026","skipped","Sun Mar 22 16:40:15 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","142","Test get advertisement v1","tests.advertisements","Sun Mar 22 16:40:18 UTC 2026","passed","Sun Mar 22 16:40:18 UTC 2026","TestPositiveAdvertisementsV1","test_positive_advertisements","",""
"","627","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:15 UTC 2026","skipped","Sun Mar 22 16:40:16 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","721","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:14 UTC 2026","skipped","Sun Mar 22 16:40:14 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","247","Test create advertisement v1 with negative int fields","tests.advertisements","Sun Mar 22 16:40:16 UTC 2026","skipped","Sun Mar 22 16:40:17 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
"","344","Test create advertisement v1 with incorrect fields","tests.advertisements","Sun Mar 22 16:40:16 UTC 2026","skipped","Sun Mar 22 16:40:16 UTC 2026","TestNegativeAdvertisementsV1","test_negative_advertisements","",""
